File Name,Total Faces,Curved Faces,Total Edges,Vertices,Bounding Box Volume,Mean Curvature,Curvature Std Dev,Volume,Hole Count,size,Criteria Met
00000238.step,38,30,168,336,234350.1563487763,-0.1930535637160358,0.1247153867737599,58659.04661637785,18,80.3056640625,7
00000239.step,16,8,76,152,22753.19746040128,-0.0177473392082803,0.0400645253303422,7441.376753664927,6,137.6640625,8
00000240.step,34,13,174,348,221225.36632257607,-0.0455457773660645,0.0653255303320674,83049.58114803591,13,119.3896484375,8
00000241.step,7,3,18,36,3240.000136800001,-0.0944641535192716,0.1331242197453511,2459.0564854402546,3,12.3681640625,5
00000242.step,14,4,58,116,17603.291829636255,-0.0655019866702708,0.1182060470947544,15994.387997979327,4,143.486328125,7
00000243.step,17,12,72,144,7500.000245000001,-0.1162166524529109,0.1166378389104809,2877.794306859586,12,36.34375,8
00000244.step,104,86,534,1068,83909.50889326521,-0.2437743148010187,0.2422576884864062,30512.43789997689,46,1001.08203125,6
00000245.step,3124,2532,13724,27448,519840.1681208153,-0.8678865106727055,0.6164226132700507,83640.14202801435,1464,11512.2822265625,1
00000246.step,3,1,6,12,9800.000357,-0.0095238095238095,0.0134687005940294,7696.902001294995,1,17.84765625,4
00000247.step,6,4,24,48,68916.61429533146,0.0004832994043167,0.0074052520364811,14462.10768427332,0,1433.0703125,4
00000248.step,14,12,72,144,147.29647710580974,-2.0725894118189827,0.8468638487461091,6.674980209703556,0,67.8115234375,5
00000249.step,24,12,136,272,1149142.870370953,-0.0309531621047369,0.0389630962797987,272426.2542720239,12,56.412109375,8
00000250.step,21,8,120,240,905385.2924395032,-0.0255325227203742,0.0338867207527126,264452.0673749739,8,48.25,8
00000251.step,3,1,6,12,3015710.393311633,-0.0074341198852221,0.0105134331659887,2368533.382800194,1,6.1875,3
00000252.step,13,13,74,148,514.6312799824749,0.3420696296397892,0.4802550315907198,134.50482584598336,0,1182.033203125,5
00000253.step,3,1,6,12,672643.9930379046,-0.0166666666666666,0.0235702260395515,528293.3461235979,1,1750.6396484375,3
00000254.step,10,4,48,96,20531.788812711973,-0.186830860992812,0.4557616710975516,7388.589833184164,4,2433.5107421875,4
00000255.step,28,10,160,320,28348.002999200857,-0.0522273425499231,0.0742032477527768,27311.03769391656,10,1763.8828125,9
00000256.step,159,132,774,1548,1284162.4898491264,-0.2540139980876094,0.3684995415012519,473643.41643575294,84,341.8203125,3
00000257.step,4,2,12,24,68.6000137200006,-0.0982142857142857,0.1052663046656392,36.28539514896212,2,8.5556640625,5
00000258.step,14,7,42,84,1126.4000691200015,-0.1018439893439893,0.1114225157826613,554.167126616197,7,23.84765625,7
00000259.step,33,18,153,306,1806.5621117293413,-0.0938552038941759,0.0921402662635372,628.2705752922958,8,74.6865234375,9
00000260.step,32,17,151,302,686.1324476071202,-0.1211963626711721,0.1237110657587776,252.77019681685397,8,71.537109375,9
00000261.step,32,17,151,302,2156.3594939392187,-0.1211963626711721,0.1237110657587776,629.7615575715116,8,71.533203125,9
00000262.step,12,6,36,72,6656.000288000005,-0.0164702679392096,0.0164824499415351,580.3731249329101,6,20.802734375,7
00000263.step,4,2,12,24,14.789331143859611,-0.2158447299350738,0.2679258296930325,10.457175599874612,2,38.0966796875,3
00000264.step,0,0,1,2,2.5000029959093512e-08,,,0.0,0,602.7490234375,2
00000265.step,20,10,60,120,10920.000298400002,-0.0525080393404106,0.0651497948443712,3324.1506046999607,10,33.126953125,8
00000266.step,26,10,144,288,37400.000759600014,-0.0504413963340152,0.1027247904906444,14673.76045970978,10,59.8603515625,9
00000267.step,12,6,36,72,12390.400499840009,-0.0125569381530764,0.0126167831967737,2234.100418701394,6,20.8193359375,7
00000268.step,32,10,116,232,109289.40150569,-0.1037036366270646,0.1717655099293325,97380.42974427226,10,56.38671875,9
00000269.step,60,9,264,528,2351.736153041403,-0.0524490403074595,0.1392583112329557,1356.6210574123943,8,117.4404296875,9
00000270.step,17,9,50,100,3931.200159842055,-0.0814083035891417,0.0931574034878908,2368.989736325419,7,80.76953125,8
00000271.step,21,11,62,124,2211.300114481156,-0.0812514939178611,0.0886414525586332,1176.0111982527358,9,87.44140625,8
00000272.step,6,3,20,40,25604.788024192505,-0.0205599300087489,0.0214526681281526,6535.7347499216285,3,11.5810546875,5
00000273.step,14,9,64,128,36871.6990818667,-0.0690827375587518,0.0630418312631426,21101.949749516447,7,38.703125,8
00000274.step,22,10,128,256,141338.42979031705,-0.0357909806728704,0.0488123897529916,101755.374310399,10,50.9912109375,10
00000275.step,22,16,108,216,633401.5252909019,-0.0526537115939265,0.0583463771095154,141386.51201661077,10,42.6513671875,8
00000276.step,24,9,126,252,248235.2167188205,-0.0258092738407699,0.0468944646833154,51276.844202780725,9,52.5771484375,8
00000277.step,90,54,440,880,44487404.97204315,-0.0683104092719957,0.2242709040121637,2941100.48255987,40,508.5712890625,6
00000278.step,9,7,34,68,31197.79043770693,-0.1619959417451451,0.1365220052356799,12626.002858580385,3,2442.3076171875,4
00000279.step,14,10,58,116,9069.91401918739,-0.1994655783604373,0.3504529265167856,2547.3739323781333,5,7134.2666015625,6
00000280.step,34,23,148,296,13285.636754058962,-0.4281093871526436,0.4120845999411505,4014.211680738901,15,80.9814453125,7
00000281.step,11,7,36,72,283941.9829223965,-0.0331955922865013,0.0336601468635352,84654.86874138661,5,1770.8369140625,6
00000282.step,34,23,148,296,16402.020650348986,-0.426708366990497,0.4131435342205223,5465.849899917639,15,80.9814453125,7
00000283.step,7,1,30,60,5111250.045415002,-0.0014285714285714,0.0034992710611188,5097837.385212341,1,15.650390625,3
00000284.step,18,12,80,160,3116435.2497210926,-0.0323801506930343,0.0275151121504517,2951679.6263092216,8,38.5947265625,7
00000285.step,25,7,164,328,10075.159253272845,-0.0288414532861183,0.0486921680408291,2353.7896195159647,7,67.20703125,9
00000286.step,436,203,2830,5660,16594793612.14572,-0.0001107540039795,0.0002449959296631,321518380.6102947,2,3255.099609375,3
00000287.step,18,9,86,172,58071.65894999823,-0.0574214037069223,0.0773758992396153,18944.844880921468,9,38.943359375,8
00000288.step,166,125,754,1508,580425.129912681,-0.8116903750134346,1.0746058242898529,286623.31440415164,76,372.1083984375,3
00000289.step,28,12,113,226,3601.8256270309284,-0.161699249237587,0.3945924913853717,1237.8241599574771,5,50.8671875,7
00000290.step,6,4,28,56,87857.19090494096,0.0089801909349236,0.1035480444207032,68359.474250921,2,36.9716796875,4
00000291.step,17,11,72,144,15403.375420497809,-0.3964216714312987,0.4787226300130317,6985.824536878917,8,35.4345703125,6
00000292.step,8,3,36,72,228107.93383999405,-0.0533136482939632,0.083544737481395,189964.52165619432,3,18.35546875,4
00000293.step,8,6,32,64,2907.135040646231,-0.800544378575425,0.907089859423243,657.7452711203853,2,14.7958984375,3
00000294.step,10,4,48,96,20531.788812711973,-0.186830860992812,0.4557616710975516,7388.589833184164,4,2433.5205078125,4
00000295.step,14,0,72,144,6735.0005059400055,0.0,0.0,5997.0,0,31.37890625,4
00000296.step,93,12,456,912,1326.000114200003,-0.1347708894878706,0.3692616240526658,491.6306571074317,12,197.41015625,8
00000297.step,116,106,672,1344,1056.953983708567,-1.871382264788729,2.007937414343413,280.6859779116235,65,1008.5859375,5
00000298.step,6,0,24,48,14115.087028070562,0.0,0.0,14115.086677536,0,13.056640625,2
00000299.step,24,0,132,264,32.27070637182861,0.0,0.0,28.945860320000016,0,1632.3935546875,5
00000300.step,172,86,862,1724,30310.535192193904,-0.3978211686037622,0.5357199716742242,20455.924051652964,54,1702.55859375,4
00000301.step,14,0,72,144,6735.0005059400055,0.0,0.0,5997.0,0,31.37890625,4
00000302.step,32,24,124,248,2288217.130622459,-0.1668382890274236,0.1369668380832549,105400.79095266464,14,67.134765625,8
00000303.step,32,2,180,360,289792.068478744,-0.0024606299212598,0.009529978706219,265382.9590106004,2,855.23828125,7
00000304.step,34,17,183,366,187617.26950203752,-0.254747568318666,0.2845809570969084,3112.267654214813,12,795.388671875,7
00000305.step,278,170,1660,3320,3375000.9393099206,-0.1193202421251949,0.2022431787061434,168786.50397434106,126,1589.2705078125,2
00000306.step,217,127,1302,2604,2250000.9796676016,-0.0924207423605624,0.1503788730777746,152109.5353773413,101,1258.4501953125,4
00000307.step,169,97,1018,2036,1500000.746413306,-0.0934867245408602,0.1549994366346119,133803.34800515935,77,976.5751953125,5
00000308.step,128,74,760,1520,1000000.5598099926,-0.0846179098851572,0.137054157445883,113268.09397159946,57,713.2109375,7
00000309.step,164,92,984,1968,1125000.6997626214,-0.0783620912807062,0.1131565282074133,135440.89367531674,76,965.1240234375,5
00000310.step,118,64,714,1428,750000.5131591683,-0.072939024671383,0.1020606879837476,115493.07872947452,54,674.50390625,7
00000311.step,81,45,479,958,500000.37320667895,-0.0687689169573037,0.0933507138913778,92755.80582740236,36,439.166015625,8
00000312.step,75,39,448,896,375000.0035000001,-0.0589630246988438,0.0680470275471254,95545.18470575068,35,391.373046875,8
00000313.step,75,39,448,896,375000.0035000001,-0.0589630246988438,0.0680470275471254,95545.18470575075,35,7150.9150390625,8
00000314.step,53,32,304,608,663343.9661627222,-0.1097934469837486,0.1542539620547925,90940.97614150478,20,390.7958984375,8
00000315.step,8,6,32,64,250003.381596443,-0.0217692800974909,0.01809400328288,42225.08259409183,4,59.0048828125,4
00000316.step,8,6,32,64,375005.0721446609,-0.0217692800974909,0.01809400328288,64373.31080190602,4,58.873046875,4
00000317.step,8,6,32,64,625008.453241097,-0.0217692800974909,0.01809400328288,108669.76721753058,4,58.84375,5
00000318.step,8,6,32,64,875011.8343375338,-0.0217692800974909,0.01809400328288,152966.2236331592,4,58.470703125,4
00000319.step,8,6,32,64,1875025.3587232789,-0.0217692800974909,0.01809400328288,330152.0492956874,4,58.470703125,4
00000320.step,8,6,34,68,1875025.3587232772,-0.0217692800974909,0.01809400328288,330137.2570450125,4,290.0078125,4
00000321.step,12,10,50,100,9159895.1597648,-0.0218802544995825,0.0148017311382687,270262.84478489275,6,64.2421875,7
00000322.step,120,80,648,1296,8037277.833791198,-0.1657089653250875,0.2018930921782381,488473.5202302351,68,422.8642578125,4
00000323.step,107,84,484,968,5665.125998287013,-1.0039687494223917,0.9752946819513424,1387.0843665137104,31,590.6025390625,6
00000324.step,113,87,518,1036,25175.079899277825,-1.000315068818213,0.8358583999798228,5017.241603567163,36,584.62890625,6
00000325.step,9,0,42,84,1000000.0059999996,0.0,0.0,271000.00000000006,0,19.8388671875,1
00000326.step,10,4,48,96,20531.788812711973,-0.186830860992812,0.4557616710975516,7388.589833184164,4,2433.3603515625,4
00000327.step,28,1,136,272,41918.059908333424,-0.0449943757030371,0.2337976343175087,21990.593969314043,1,262.2734375,6
00000328.step,11,0,48,96,135000.00183,0.0,0.0,24231.999999999996,0,44.1201171875,3
00000329.step,12,4,60,120,1920.359333668816,-0.0788219229605645,0.134862982739519,1404.7496557216691,4,27.41796875,7
00000330.step,54,14,276,552,153388.6829014565,-0.0378912137540439,0.091085810951858,83111.32192926721,14,118.291015625,9
00000331.step,11,5,30,60,1792.335245967502,-0.0787401574803149,0.0872301904577948,1335.300884291681,5,18.4794921875,7
00000332.step,9,6,32,64,183668125.19449884,-0.0571185326263712,0.0675924232278805,5679582.540313051,0,15.7060546875,4
00000333.step,3,3,6,12,281.96353403858046,-0.0776242534374165,0.0955971484131257,220.31076528411944,3,220.908203125,5
00000334.step,742,0,3800,7600,692535474751.992,0.0,0.0,42555673707.98936,0,1612.3134765625,1
00000335.step,121,0,668,1336,9733916019.12,0.0,0.0,1904051699.7859333,0,270.880859375,4
00000336.step,144,90,760,1520,203907.0762922717,-0.1304062627996771,0.167376297684975,33806.06986673326,66,685.3349609375,6
00000337.step,91,88,433,866,142263.2789237421,-0.1622638312897561,0.1366321799086813,53333.56966614615,36,542.89453125,7
00000338.step,58,35,316,632,50202.54670125975,-0.1843556291796039,0.2225894471626759,27002.407767964167,28,1435.9765625,7
00000339.step,3,2,9,18,16.000004800000376,-0.1657199085488513,0.1171874079034104,10.471975511965962,1,7617.4453125,4
00000340.step,8,2,36,72,255155.56631359187,-0.0098425196850393,0.017047744168985,254496.1801843195,2,89.31640625,4
00000341.step,0,0,1,2,6597.502822802459,,,0.0,0,3332.193359375,2
00000342.step,5,5,22,44,192.03592875499623,0.1295797620226405,0.107623377591879,148.9916521286288,0,17.7734375,4
00000343.step,669,0,3444,6888,1960452115871.307,0.0,0.0,559642552864.0131,0,1465.876953125,1
00000344.step,14,5,66,132,82959.51273386944,-0.044838145231846,0.079640924950533,16626.768905237146,5,44.2021484375,8
00000345.step,13,6,60,120,14153.198207278818,-0.0741546075894201,0.1011452119349813,10065.9338633632,6,174.5107421875,8
00000346.step,22,10,96,192,53578.01926511817,-0.0637963127390599,0.0963731594361868,28174.31311622268,10,44.42578125,8
00000347.step,24,11,132,264,37639.04013709175,-0.0905816035095872,0.1600076154147834,19196.459988139155,11,208.005859375,9
00000348.step,20,6,108,216,1569.6759863707823,-0.2283464566929133,0.3892663651750639,749.8562442413504,6,45.8720703125,7
00000349.step,11,6,54,108,37639.04013709175,-0.1711550762037098,0.2208200724641023,27805.2831006074,6,102.2197265625,6
00000350.step,24,15,126,252,40327.54299999462,-0.1169451311796359,0.1586112803576707,28008.032228526365,15,357.1201171875,9
00000351.step,38,8,216,432,51368.530761055656,-0.0181069342596365,0.0490900353818465,7445.180631363234,8,448.1123046875,9
00000352.step,60,9,280,560,109882.178899393,-0.0322491419341813,0.0840198945662241,24547.94056072415,9,122.958984375,9
00000353.step,6,0,24,48,313.2333142967504,0.0,0.0,313.2332445,0,900.5048828125,2
00000354.step,6,0,24,48,16387.064387095998,0.0,0.0,16387.063999999995,0,13.15234375,2
00000355.step,19,8,102,204,24723.77425740651,-0.0372979693327807,0.0468864836261283,6237.101791691601,8,44.5078125,9
00000356.step,14,0,72,144,1028648.0822927436,0.0,0.0,165154.90463672418,0,31.400390625,3
00000357.step,72,52,418,836,32262.03346938838,-0.1186884873874788,0.1386214105681645,23098.58837561908,52,179.4580078125,7
00000358.step,24,17,106,212,539545.0042822,-0.1437791463438036,0.1345647793876391,49306.42390103881,13,69.2822265625,8
00000359.step,1,1,4,8,1000.0000600000012,-0.2,0.0,523.5987755982989,0,3.630859375,2
00000360.step,2750,0,13800,27600,81165645.6076472,0.0,0.0,64478210.29990115,0,6060.44140625,1
00000361.step,90,30,474,948,45853934.98895074,-0.0143665013376353,0.0405525743430859,8694503.786850758,15,266.6494140625,8
00000362.step,90,30,474,948,22863925.04036508,-0.0143665013376228,0.0405525743430853,4866806.0521108005,15,267.7158203125,8
00000363.step,3,1,6,12,10000.000280000006,-0.0166666666666666,0.0235702260395515,7853.981633974483,1,20.14453125,4
00000364.step,10,2,36,72,15625.000375,-0.01,0.02,12483.407346410208,2,19.31640625,6
00000365.step,20,9,108,216,782528.424018648,-0.0478290348367209,0.0717960955857612,610388.4862603567,9,382.9892578125,8
00000366.step,6,0,24,48,3539605.882451497,0.0,0.0,3539605.824,0,13.16015625,1
00000367.step,19,5,102,204,45064.42763709354,-0.0619922509686289,0.1157896372122893,36651.0178634308,5,43.0390625,9
00000368.step,25,3,138,276,44936.403701609685,-0.0111190646623717,0.0328181066308667,36722.7565356868,3,57.4208984375,8
00000369.step,15,1,78,156,10241.915435482995,-0.0104986876640419,0.0392824922495951,9016.623969233176,1,33.7119140625,6
00000370.step,23,7,88,176,98783.50566374308,-0.0894306119442307,0.1680286167692767,55590.95639724449,6,42.310546875,8
00000371.step,23,14,100,200,1202913.5728777356,-0.0805644470070777,0.0937076636326628,980505.7841713498,10,47.939453125,8
00000372.step,6,3,16,32,11505.562806805274,-0.0185135502533041,0.0199960408926825,8116.601590955204,1,10.7998046875,5
00000373.step,3,1,6,12,768.1436814515013,-0.0524934383202099,0.0742369324080364,603.2985923004582,1,135.7314453125,4
00000374.step,68,22,384,768,3129.421379967434,-0.0248325795659981,0.0393237352240424,1211.4780039662376,22,160.9013671875,9
00000375.step,45,22,252,504,3129.421379967434,-0.0365799050099668,0.0399084839761037,1075.5613738717548,22,107.357421875,9
00000376.step,229,144,1276,2552,37425.72704644714,-0.312481065146416,0.3767000176426544,13592.734748236666,120,1173.4931640625,3
00000377.step,86,43,500,1000,9217.723887096006,-0.0215793677964167,0.0407947336244245,4986.061516468594,43,209.1044921875,9
00000378.step,86,43,500,1000,9217.723887096006,-0.0210849528540984,0.0388401925821699,4909.64394414112,43,209.1552734375,9
00000379.step,178,155,832,1664,83240.56981387436,-0.6436886776557381,0.4319126472230044,15187.913009651978,81,392.25,4
00000380.step,169,145,782,1564,75993.22208139198,-0.6934893800889719,0.4490159933848133,11132.606127818091,79,881.93359375,4
00000381.step,167,144,772,1544,64037.46757200739,-0.7054568982625548,0.4611985254177083,11196.886720509376,77,738.564453125,4
00000382.step,10,8,36,72,2747.969835945915,-0.1160970803291617,0.1070894831370727,1230.139059384806,4,17.9482421875,6
00000383.step,1,1,4,8,774.1372274900428,-0.3031948592632817,0.0,216.31900962950792,0,3.4580078125,2
00000384.step,6,0,24,48,15625.000375000009,0.0,0.0,15624.999999999998,0,45.951171875,2
00000385.step,6,0,24,48,15625.000375000009,0.0,0.0,15625.0,0,45.884765625,2
00000386.step,4,2,12,24,92.20202755280091,-0.0727272727272727,0.0823216830739765,57.453446448850144,2,8.5400390625,5
00000387.step,24,14,92,184,1358.678866068661,-0.1087117941781548,0.0982981716682484,316.45213402517453,2,384.19921875,7
00000388.step,24,14,92,184,2261.3891429746604,-0.1087117941781577,0.0982981716682499,474.4497462987836,2,642.4404296875,7
